od,hora_do_dia,dia_da_semana,n_viagens
chinatown-lenox hill west,4,0,1
penn station/madison sq west-central harlem north,8,0,4
upper east side south-lenox hill west,13,0,519
lincoln square west-east chelsea,5,0,7
mott haven/port morris-east chelsea,15,0,1
bedford-coney island,12,0,1
long island city/hunters point-lenox hill east,19,0,1
upper east side north-midtown east,22,0,151
west chelsea/hudson yards-midtown center,15,0,232
soho-world trade center,0,0,25
midtown south-kips bay,22,0,148
park slope-manhattan beach,17,0,1
east harlem south-morrisania/melrose,10,0,1
east harlem south-tribeca/civic center,14,0,13
kew gardens hills-old astoria,14,0,1
east harlem north-melrose south,21,0,3
greenwich village north-lincoln square east,4,0,4
laguardia airport-madison,21,0,1
lincoln square east-times sq/theatre district,4,0,9
laguardia airport-ocean hill,7,0,1
briarwood/jamaica hills-sutton place/turtle bay north,21,0,2
clinton hill-east village,0,0,4
lower east side-washington heights south,13,0,3
far rockaway-coney island,9,0,1
tribeca/civic center-brooklyn heights,19,0,15
prospect heights-penn station/madison sq west,23,0,1
park slope-morrisania/melrose,14,0,1
greenwich village south-east harlem north,12,0,2
downtown brooklyn/metrotech-morningside heights,18,0,1
east new york-jfk airport,13,0,1
union sq-dyker heights,14,0,1
east elmhurst-battery park city,11,0,3
upper west side south-bloomingdale,23,0,81
yorkville west-east harlem south,3,0,29
washington heights south-hudson sq,18,0,2
yorkville west-little italy/nolita,19,0,12
madison-flatlands,11,0,1
central harlem-inwood hill park,17,0,1
upper west side north-dumbo/vinegar hill,7,0,1
east chelsea-highbridge park,0,0,1
lincoln square east-south ozone park,15,0,1
lincoln square east-marble hill,15,0,1
upper east side north-glendale,21,0,1
morningside heights-washington heights north,1,0,1
upper east side north-upper east side north,12,0,1484
upper east side north-jamaica,9,0,1
laguardia airport-baisley park,7,0,1
fort greene-financial district south,17,0,1
battery park city-upper east side south,23,0,5
soho-lincoln square east,21,0,27
kips bay-south williamsburg,2,0,3
lenox hill east-stuyvesant heights,17,0,4
lincoln square east-upper east side north,21,0,743
lenox hill east-kingsbridge heights,9,0,1
midtown south-borough park,16,0,1
tribeca/civic center-seaport,5,0,1
clinton east-garment district,23,0,66
baisley park-bedford,14,0,1
upper west side south-central park,16,0,137
williamsburg (south side)-bedford,20,0,4
jfk airport-west chelsea/hudson yards,13,0,36
jfk airport-hillcrest/pomonok,15,0,13
little italy/nolita-dumbo/vinegar hill,22,0,8
hamilton heights-lincoln square east,18,0,6
laguardia airport-manhattanville,19,0,13
lincoln square west-belmont,13,0,1
gramercy-sunnyside,13,0,2
east elmhurst-crown heights north,20,0,8
tribeca/civic center-sheepshead bay,18,0,3
spuyten duyvil/kingsbridge-east elmhurst,18,0,1
long island city/hunters point-yorkville east,10,0,2
murray hill-kips bay,15,0,132
yorkville west-long island city/queens plaza,14,0,4
upper west side north-randalls island,19,0,2
east harlem north-pelham parkway,18,0,1
long island city/hunters point-laguardia airport,18,0,2
dyker heights-sunset park east,5,0,1
east village-newark airport,19,0,3
cobble hill-brooklyn heights,14,0,5
greenwich village south-central harlem,20,0,12
corona-spuyten duyvil/kingsbridge,6,0,1
long island city/queens plaza-west concourse,20,0,1
east harlem north-brooklyn heights,23,0,2
brighton beach-gramercy,8,0,3
tribeca/civic center-upper west side north,19,0,40
manhattan valley-lincoln square east,14,0,168
cambria heights-upper west side north,22,0,1
union sq-bloomingdale,22,0,14
greenwich village south-gramercy,15,0,90
midtown south-upper west side south,18,0,84
midtown north-midtown south,6,0,23
union sq-financial district south,14,0,15
elmhurst-midtown south,11,0,2
prospect park-park slope,14,0,1
jfk airport-briarwood/jamaica hills,18,0,44
soundview/castle hill-washington heights north,19,0,1
baisley park-east harlem north,6,0,1
un/turtle bay south-financial district north,7,0,15
lenox hill west-jfk airport,11,0,31
mount hope-williamsbridge/olinville,5,0,2
crown heights north-williamsburg (north side),13,0,2
kips bay-carroll gardens,15,0,2
midtown east-forest hills,11,0,2
east village-crown heights south,15,0,2
east chelsea-brooklyn navy yard,2,0,2
laguardia airport-kips bay,10,0,44
greenwich village south-lincoln square west,18,0,19
central harlem-morningside heights,16,0,54
stuy town/peter cooper village-union sq,6,0,9
sheepshead bay-sheepshead bay,20,0,1
park slope-prospect-lefferts gardens,11,0,1
dumbo/vinegar hill-williamsburg (north side),16,0,2
clinton east-west concourse,1,0,1
battery park city-little italy/nolita,17,0,74
east harlem north-chinatown,11,0,1
queensbridge/ravenswood-upper east side north,6,0,1
west village-columbia street,19,0,7
garment district-east concourse/concourse village,0,0,2
chinatown-brooklyn heights,14,0,3
seaport-two bridges/seward park,17,0,13
elmhurst-sunnyside,0,0,2
union sq-fort greene,22,0,8
kips bay-prospect heights,21,0,1
prospect heights-crown heights north,13,0,2
flatbush/ditmas park-brighton beach,8,0,1
laguardia airport-west concourse,9,0,6
upper east side north-gramercy,21,0,67
kips bay-middle village,1,0,3
tribeca/civic center-greenwich village north,5,0,2
yorkville east-midtown east,15,0,132
yorkville east-jfk airport,12,0,41
union sq-east chelsea,23,0,242
east harlem north-middle village,9,0,1
sunnyside-college point,22,0,1
times sq/theatre district-east flatbush/farragut,20,0,1
jamaica-bedford,18,0,1
union sq-lincoln square west,21,0,113
west village-sunset park east,17,0,1
hamilton heights-manhattan valley,6,0,1
chinatown-two bridges/seward park,15,0,13
chinatown-un/turtle bay south,23,0,4
murray hill-prospect heights,18,0,7
kensington-erasmus,12,0,1
lincoln square east-financial district south,9,0,3
alphabet city-world trade center,23,0,4
downtown brooklyn/metrotech-soho,20,0,2
flatiron-midtown center,3,0,6
inwood-flatiron,0,0,1
jfk airport-schuylerville/edgewater park,22,0,7
rego park-murray hill,9,0,1
east village-south williamsburg,2,0,1
sutton place/turtle bay north-midtown south,21,0,87
greenwich village north-sutton place/turtle bay north,18,0,61
times sq/theatre district-lenox hill east,13,0,96
lenox hill west-melrose south,18,0,2
astoria-woodside,16,0,3
jfk airport-brooklyn heights,1,0,13
hammels/arverne-gravesend,18,0,1
lincoln square west-alphabet city,15,0,6
brighton beach-midwood,14,0,1
meatpacking/west village west-upper west side south,18,0,48
hudson sq-brooklyn heights,19,0,4
gramercy-soundview/castle hill,19,0,1
morningside heights-inwood hill park,8,0,2
gramercy-stuy town/peter cooper village,1,0,9
east elmhurst-central harlem,1,0,1
upper west side north-central park,4,0,4
financial district north-midtown east,20,0,35
murray hill-financial district south,9,0,46
jamaica-queens village,12,0,1
midtown east-tribeca/civic center,3,0,4
sunnyside-times sq/theatre district,13,0,1
richmond hill-central harlem,7,0,2
east chelsea-bedford,0,0,3
lenox hill east-williamsburg (south side),21,0,5
westchester village/unionport-bedford park,18,0,1
sutton place/turtle bay north-long island city/hunters point,8,0,4
west village-un/turtle bay south,14,0,36
jfk airport-stuyvesant heights,21,0,73
old astoria-east concourse/concourse village,14,0,1
jamaica-jamaica,13,0,7
east village-crown heights north,23,0,30
yorkville east-brooklyn heights,12,0,3
midtown south-manhattanville,17,0,3
east harlem north-yorkville west,5,0,8
upper east side south-elmhurst,21,0,6
east new york-financial district south,12,0,1
fort greene-world trade center,12,0,3
un/turtle bay south-ridgewood,13,0,1
east new york-ocean hill,13,0,1
bloomingdale-battery park city,15,0,1
manhattan valley-two bridges/seward park,21,0,3
greenwich village south-central park,0,0,12
douglaston-east concourse/concourse village,23,0,1
elmhurst/maspeth-upper east side north,12,0,1
park slope-east chelsea,18,0,2
times sq/theatre district-kensington,14,0,1
red hook-bensonhurst west,11,0,2
cobble hill-un/turtle bay south,16,0,4
park slope-howard beach,19,0,1
lower east side-seaport,2,0,30
jfk airport-borough park,17,0,25
greenwich village north-sutton place/turtle bay north,6,0,1
richmond hill-woodhaven,13,0,1
central harlem north-hamilton heights,11,0,6
little italy/nolita-flatiron,18,0,61
garment district-sutton place/turtle bay north,9,0,43
jfk airport-east village,15,0,105
whitestone-canarsie,21,0,1
east harlem north-little italy/nolita,10,0,5
bloomingdale-financial district north,12,0,3
flatiron-world trade center,18,0,13
old astoria-bushwick south,6,0,1
garment district-williamsburg (north side),20,0,3
lenox hill east-kew gardens hills,15,0,1
flatiron-clinton hill,11,0,1
west village-kips bay,15,0,46
astoria-east chelsea,18,0,2
lenox hill east-tribeca/civic center,19,0,34
garment district-dumbo/vinegar hill,17,0,5
little italy/nolita-greenwich village south,13,0,30
east elmhurst-central harlem,19,0,8
garment district-penn station/madison sq west,15,0,125
west village-east village,1,0,306
midtown south-washington heights north,4,0,2
downtown brooklyn/metrotech-kensington,23,0,1
soho-south beach/dongan hills,18,0,1
chinatown-washington heights south,23,0,2
hudson sq-newark airport,2,0,1
gramercy-garment district,2,0,5
east chelsea-mariners harbor,17,0,2
washington heights south-washington heights south,7,0,30
jfk airport-west farms/bronx river,5,0,1
greenpoint-east village,0,0,4
lincoln square east-gramercy,23,0,102
fort greene-union sq,12,0,4
alphabet city-garment district,8,0,2
east chelsea-central harlem,1,0,12
lower east side-midtown east,8,0,27
little italy/nolita-financial district north,8,0,10
east harlem south-clinton east,7,0,20
canarsie-park slope,11,0,1
sutton place/turtle bay north-kips bay,14,0,112
jfk airport-mott haven/port morris,17,0,13
east chelsea-washington heights south,14,0,11
melrose south-washington heights south,14,0,1
hamilton heights-hamilton heights,15,0,9
kips bay-union sq,1,0,12
lenox hill east-greenwich village south,5,0,1
spuyten duyvil/kingsbridge-kingsbridge heights,19,0,1
west village-bushwick south,0,0,10
flatiron-riverdale/north riverdale/fieldston,13,0,1
new dorp/midland beach-bay ridge,12,0,1
astoria-upper west side north,4,0,1
jfk airport-clinton west,11,0,26
lincoln square west-spuyten duyvil/kingsbridge,13,0,3
greenwich village north-greenwich village north,8,0,73
financial district north-downtown brooklyn/metrotech,20,0,7
lenox hill east-two bridges/seward park,18,0,32
upper west side north-inwood,21,0,4
meatpacking/west village west-west chelsea/hudson yards,23,0,118
financial district north-laguardia airport,5,0,10
bushwick south-woodlawn/wakefield,8,0,1
meatpacking/west village west-windsor terrace,21,0,4
east village-prospect park,17,0,1
greenpoint-brooklyn heights,21,0,1
gowanus-upper west side south,22,0,1
astoria-morningside heights,17,0,1
yorkville west-university heights/morris heights,22,0,1
ocean hill-ocean hill,9,0,1
flatiron-park slope,0,0,4
jfk airport-mott haven/port morris,13,0,7
murray hill-upper east side north,13,0,192
times sq/theatre district-central harlem,12,0,19
carroll gardens-laguardia airport,14,0,1
un/turtle bay south-laguardia airport,21,0,8
lenox hill east-clinton west,14,0,14
midtown south-clinton east,2,0,45
upper west side south-financial district south,4,0,1
lower east side-lower east side,10,0,15
un/turtle bay south-midtown center,12,0,155
laguardia airport-soundview/castle hill,8,0,1
queensbridge/ravenswood-astoria,22,0,1
laguardia airport-sunset park west,22,0,14
murray hill-corona,17,0,1
baisley park-murray hill,16,0,2
upper west side south-east village,22,0,66
sutton place/turtle bay north-east harlem north,19,0,19
seaport-cobble hill,0,0,2
west chelsea/hudson yards-two bridges/seward park,12,0,11
lenox hill east-midtown center,11,0,223
murray hill-springfield gardens north,13,0,1
starrett city-east new york/pennsylvania avenue,6,0,2
hudson sq-world trade center,23,0,17
garment district-jfk airport,21,0,5
east chelsea-crown heights north,12,0,2
financial district south-world trade center,7,0,4
jfk airport-union sq,7,0,61
battery park-financial district north,11,0,3
little italy/nolita-lenox hill west,15,0,23
jackson heights-briarwood/jamaica hills,4,0,2
times sq/theatre district-lower east side,0,0,46
washington heights south-clinton east,14,0,3
upper east side south-midtown east,3,0,9
crown heights north-erasmus,17,0,1
madison-clinton east,8,0,1
little italy/nolita-upper west side south,15,0,15
van cortlandt park-roosevelt island,12,0,1
jfk airport-fresh meadows,8,0,8
world trade center-upper east side north,20,0,16
williamsburg (north side)-bushwick south,10,0,1
financial district south-gravesend,2,0,1
stuyvesant heights-west chelsea/hudson yards,9,0,1
un/turtle bay south-west chelsea/hudson yards,12,0,43
lincoln square east-west chelsea/hudson yards,13,0,147
financial district north-lenox hill east,8,0,17
dumbo/vinegar hill-bushwick north,20,0,1
central park-downtown brooklyn/metrotech,15,0,1
east harlem north-west chelsea/hudson yards,6,0,4
soundview/castle hill-mount hope,11,0,1
washington heights south-parkchester,10,0,1
meatpacking/west village west-flatbush/ditmas park,21,0,1
williamsburg (north side)-roosevelt island,23,0,1
saint albans-downtown brooklyn/metrotech,11,0,1
east concourse/concourse village-yorkville west,3,0,1
upper east side south-east elmhurst,16,0,1
melrose south-queensbridge/ravenswood,6,0,1
clinton east-east concourse/concourse village,17,0,3
little italy/nolita-boerum hill,0,0,10
financial district north-bayside,17,0,2
hammels/arverne-brooklyn heights,20,0,1
morningside heights-carroll gardens,18,0,1
midtown south-long island city/queens plaza,7,0,1
jfk airport-upper west side south,13,0,130
crown heights north-stuyvesant heights,19,0,1
soundview/castle hill-bedford,6,0,1
east village-lincoln square east,22,0,92
flatiron-east harlem north,16,0,4
jackson heights-richmond hill,22,0,1
stuy town/peter cooper village-kips bay,19,0,10
brownsville-university heights/morris heights,8,0,2
upper east side south-hudson sq,0,0,3
central harlem-inwood hill park,12,0,1
brooklyn heights-upper east side north,11,0,1
battery park city-dumbo/vinegar hill,8,0,3
alphabet city-garment district,1,0,6
west village-lenox hill east,21,0,72
times sq/theatre district-sutton place/turtle bay north,22,0,350
lincoln square east-prospect park,22,0,1
east harlem south-laurelton,5,0,1
upper west side north-lenox hill west,15,0,126
jfk airport-clinton west,0,0,26
coney island-upper east side north,6,0,1
penn station/madison sq west-dyker heights,23,0,1
times sq/theatre district-rosedale,20,0,1
laguardia airport-springfield gardens north,15,0,2
flushing-whitestone,5,0,1
upper east side south-brooklyn heights,21,0,23
east chelsea-clinton hill,7,0,2
murray hill-co-op city,16,0,1
greenwich village south-jfk airport,6,0,1
crotona park east-queensbridge/ravenswood,7,0,1
world trade center-central harlem north,0,0,3
little italy/nolita-midtown east,21,0,53
